Name,Age,GPA,Credits Completed,Year,Pathway
Jimmy  Davis,16,2.65,15,Victory Lap,Criminal Justice
Lisa  Rodrigues,17,4.1,40,Freshman,Construction
Ben  Davis,15,4.35,14,Victory Lap,Culinary
Ben  Moore,17,0.56,4,Freshman,Bio Med
Joe  Johnson,16,3.7,43,Freshman,Early Child Education
Steven  Miller,14,4.39,56,Freshman,Engineering
Jimmy  Jones,15,4.19,9,Freshman,Early College
Andy  Rodrigues,18,3.15,47,Senior,Culinary
Ben  Brown,16,2.75,22,Sophmore,Criminal Justice
Joe  Davis,16,1.07,25,Senior,Criminal Justice
James  Smith,17,4.16,24,Senior,Bio Med
John  Jones,16,4.45,5,Freshman,Computer Science
Joe  Jones,18,3.07,47,Senior,Computer Science
Timmy  Johnson,15,3.04,8,Junior,Engineering
Eli  Wilson,14,3.78,11,Freshman,Bio Med
Steven  Miller,14,2.11,23,Freshman,Business
John  Rodrigues,19,3.76,8,Senior,Engineering
Ben  Johnson,18,3.07,17,Senior,Computer Science
Marge  Brown,19,3.95,32,Senior,Early College
Eli  Miller,16,3.34,33,Victory Lap,Bio Med
Calvin  Johnson,16,2.52,45,Sophmore,Culinary
Marge  Smith,16,0.72,55,Senior,Bio Med
Joe  Wilson,19,3.41,45,Victory Lap,Business
Billy  Rodrigues,14,3.98,37,Victory Lap,Marketing
Billy  Smith,17,0.88,18,Junior,Criminal Justice
Calvin  Moore,15,0.38,48,Freshman,Marketing
Andy  Wilson,18,4.18,14,Victory Lap,Business
Ben  Jones,19,4.08,11,Sophmore,Early Child Education
Eli  Miller,16,2.48,29,Freshman,Early Child Education
Lisa  Davis,15,2.69,53,Junior,Business
Calvin  Rodrigues,15,1.6,9,Sophmore,Marketing
Steven  Jones,16,1.27,49,Freshman,Business
James  Jones,15,2.71,56,Senior,Marketing
James  Wilson,15,3.8,3,Sophmore,Engineering
John  Johnson,14,0.49,21,Junior,Early College
Mark  Jones,14,0.42,54,Sophmore,Engineering
Billy  Davis,18,1.66,57,Freshman,Business
Ben  Williams,16,3.72,1,Sophmore,Business
Calvin  Smith,14,2.77,29,Senior,Early College
Andy  Williams,17,3.86,14,Freshman,Construction
John  Jones,17,2.4,18,Freshman,Early Child Education
Lisa  Davis,14,2.02,39,Victory Lap,Bio Med
Jimmy  Williams,19,4.46,25,Junior,Early Child Education
Lisa  Jones,14,2.71,46,Junior,Marketing
Jimmy  Williams,16,2.68,44,Junior,Bio Med
James  Davis,18,2.05,38,Junior,Business
Marge  Smith,17,1.95,60,Freshman,Marketing
Jimmy  Wilson,16,3.74,38,Victory Lap,Engineering
Marge  Jones,17,0.53,27,Junior,Engineering
Calvin  Wilson,17,3.46,53,Victory Lap,Business
Eli  Williams,18,3.79,6,Victory Lap,Marketing
Marge  Wilson,17,2.64,59,Victory Lap,Business
Conner  Jones,15,1.46,37,Junior,Construction
John  Williams,16,1.28,38,Freshman,Engineering
Mark  Rodrigues,18,4.16,32,Sophmore,Early Child Education
Conner  Miller,19,4.4,24,Senior,Marketing
Eli  Brown,14,3.2,58,Junior,Bio Med
Eli  Miller,19,0.8,48,Victory Lap,Early College
Lisa  Smith,16,1.32,15,Junior,Computer Science
Timmy  Davis,16,1.78,18,Sophmore,Culinary
Conner  Jones,17,1.16,28,Sophmore,Marketing
Calvin  Rodrigues,19,2.29,42,Victory Lap,Marketing
Jimmy  Jones,15,1.77,60,Victory Lap,Business
Billy  Moore,16,1.15,26,Sophmore,Criminal Justice
Jimmy  Rodrigues,18,4.22,8,Senior,Computer Science
Joe  Johnson,16,1.03,60,Senior,Bio Med
Andy  Jones,15,0.53,50,Junior,Computer Science
Lisa  Jones,16,1.32,15,Freshman,Early Child Education
Timmy  Moore,18,2.08,58,Senior,Early Child Education
Joe  Miller,15,1.24,9,Freshman,Criminal Justice
Timmy  Wilson,17,3.86,17,Junior,Marketing
Timmy  Wilson,15,2.61,34,Junior,Computer Science
Lisa  Moore,18,1.74,15,Junior,Criminal Justice
Billy  Moore,15,3.19,5,Victory Lap,Engineering
Eli  Johnson,17,2.1,49,Senior,Criminal Justice
Ben  Williams,17,1.9,14,Sophmore,Engineering
Timmy  Wilson,19,0.3,31,Freshman,Early College
Ben  Davis,19,2.5,41,Freshman,Business
Billy  Smith,14,2.21,28,Senior,Early College
Ben  Jones,19,3.97,53,Senior,Business
Ben  Brown,19,1.47,10,Freshman,Marketing
Ben  Jones,14,3.08,25,Freshman,Bio Med
John  Smith,15,2.24,25,Junior,Business
Ben  Brown,17,2.15,30,Victory Lap,Bio Med
Timmy  Rodrigues,19,2.17,2,Freshman,Early College
Calvin  Johnson,19,0.35,48,Freshman,Early Child Education
Lisa  Moore,15,0.75,34,Senior,Criminal Justice
Eli  Brown,14,3.63,49,Junior,Early Child Education
Lisa  Wilson,19,2.44,4,Senior,Construction
Joe  Jones,17,1.22,2,Sophmore,Culinary
James  Johnson,16,4.36,23,Freshman,Computer Science
Billy  Johnson,16,0.74,0,Sophmore,Early College
Mark  Wilson,18,0.32,26,Victory Lap,Engineering
Calvin  Miller,15,1.07,7,Freshman,Business
Calvin  Moore,15,1.15,7,Senior,Marketing
Conner  Wilson,18,4.0,19,Sophmore,Criminal Justice
Conner  Rodrigues,19,1.68,30,Junior,Criminal Justice
Marge  Davis,15,0.45,7,Sophmore,Early Child Education
James  Smith,17,1.12,23,Junior,Culinary
Ben  Smith,19,4.08,58,Senior,Computer Science
Eli  Wilson,15,1.59,46,Victory Lap,Criminal Justice
Mark  Rodrigues,17,1.61,52,Sophmore,Engineering
Joe  Rodrigues,18,3.55,52,Junior,Culinary
Calvin  Miller,14,0.34,28,Senior,Criminal Justice
Andy  Williams,14,1.62,56,Victory Lap,Computer Science
Joe  Miller,19,4.03,52,Freshman,Culinary
Marge  Wilson,18,3.76,34,Senior,Computer Science
Timmy  Brown,17,3.82,53,Senior,Early College
Andy  Miller,17,2.21,38,Victory Lap,Bio Med
Jimmy  Jones,16,2.33,58,Sophmore,Early College
Conner  Jones,18,4.32,54,Sophmore,Engineering
Marge  Rodrigues,17,3.38,58,Victory Lap,Marketing
Ben  Johnson,15,1.29,44,Victory Lap,Bio Med
Timmy  Davis,14,0.62,33,Victory Lap,Marketing
Timmy  Miller,16,2.49,18,Victory Lap,Computer Science
Calvin  Johnson,14,1.3,50,Senior,Business
Joe  Smith,15,0.78,17,Junior,Bio Med
Timmy  Miller,16,2.18,6,Junior,Engineering
Timmy  Williams,15,4.42,4,Victory Lap,Engineering
Marge  Williams,17,0.32,29,Victory Lap,Construction
Marge  Johnson,15,0.35,19,Freshman,Engineering
Mark  Johnson,17,2.73,50,Junior,Engineering
Eli  Wilson,15,1.38,24,Victory Lap,Bio Med
Ben  Williams,15,1.71,7,Junior,Computer Science
Billy  Williams,17,0.39,27,Sophmore,Construction
Andy  Smith,14,2.32,42,Victory Lap,Bio Med
Ben  Rodrigues,16,0.9,30,Freshman,Bio Med
James  Wilson,17,2.11,38,Freshman,Bio Med
Joe  Miller,17,2.68,14,Freshman,Criminal Justice
Billy  Miller,16,2.34,39,Victory Lap,Construction
Ben  Rodrigues,16,2.14,48,Sophmore,Engineering
Calvin  Miller,17,3.5,45,Sophmore,Culinary
Andy  Moore,16,1.69,20,Victory Lap,Computer Science
Ben  Johnson,15,3.44,35,Junior,Marketing
Jimmy  Moore,16,3.81,35,Victory Lap,Early College
Jimmy  Rodrigues,15,0.43,53,Junior,Engineering
Calvin  Johnson,18,3.04,52,Sophmore,Early College
Andy  Jones,19,2.73,24,Senior,Engineering
Billy  Johnson,15,1.78,59,Senior,Computer Science
Joe  Smith,18,3.4,14,Freshman,Engineering
Conner  Wilson,15,0.67,38,Victory Lap,Early Child Education
Timmy  Johnson,15,4.15,33,Junior,Culinary
Timmy  Wilson,18,0.72,15,Freshman,Bio Med
Steven  Smith,15,3.93,16,Junior,Engineering
Ben  Rodrigues,15,2.79,25,Senior,Engineering
Jimmy  Rodrigues,16,0.31,9,Freshman,Early Child Education
Ben  Davis,19,1.55,19,Sophmore,Construction
Steven  Johnson,15,3.49,19,Freshman,Engineering
Ben  Jones,19,3.32,45,Senior,Early Child Education
Steven  Johnson,17,1.49,12,Sophmore,Criminal Justice
Eli  Miller,19,1.17,60,Junior,Bio Med
Joe  Johnson,15,0.62,19,Junior,Computer Science
James  Smith,14,2.14,2,Victory Lap,Construction
Ben  Smith,16,1.19,44,Victory Lap,Engineering
Eli  Jones,15,2.52,45,Victory Lap,Marketing
Ben  Moore,15,3.18,33,Junior,Early College
Timmy  Brown,15,0.46,27,Victory Lap,Construction
Timmy  Williams,16,3.44,29,Victory Lap,Construction
Billy  Jones,16,1.24,57,Senior,Bio Med
James  Davis,19,2.76,24,Sophmore,Business
Calvin  Brown,14,1.64,15,Freshman,Culinary
Marge  Wilson,16,4.41,20,Victory Lap,Bio Med
Andy  Johnson,18,1.01,37,Victory Lap,Business
Marge  Smith,17,2.19,18,Freshman,Engineering
James  Johnson,19,2.85,35,Freshman,Engineering
Billy  Brown,18,1.54,28,Freshman,Early Child Education
Eli  Wilson,17,1.63,59,Freshman,Business
Billy  Moore,17,2.82,44,Victory Lap,Criminal Justice
James  Williams,19,1.3,35,Senior,Bio Med
Jimmy  Wilson,19,1.74,0,Junior,Culinary
Andy  Moore,14,3.12,15,Victory Lap,Marketing
Conner  Miller,15,3.08,21,Freshman,Criminal Justice
Joe  Davis,14,2.99,29,Freshman,Marketing
Conner  Williams,17,1.78,11,Sophmore,Engineering
Timmy  Wilson,14,1.77,25,Freshman,Business
Lisa  Johnson,18,3.35,5,Senior,Engineering
Timmy  Williams,17,1.78,34,Freshman,Early College
Mark  Brown,16,2.95,51,Freshman,Bio Med
Joe  Wilson,14,3.08,52,Freshman,Engineering
Ben  Smith,14,0.69,32,Senior,Criminal Justice
Jimmy  Wilson,18,2.84,4,Freshman,Marketing
Timmy  Wilson,18,0.66,25,Victory Lap,Computer Science
Eli  Wilson,16,2.04,42,Freshman,Bio Med
Timmy  Smith,17,1.6,12,Victory Lap,Bio Med
Timmy  Johnson,15,4.06,11,Freshman,Culinary
James  Davis,16,1.19,51,Victory Lap,Culinary
Mark  Johnson,14,4.27,20,Sophmore,Computer Science
Calvin  Davis,16,3.89,33,Freshman,Bio Med
Lisa  Smith,14,2.01,20,Victory Lap,Culinary
Timmy  Brown,19,3.95,55,Victory Lap,Business
Mark  Wilson,16,2.53,26,Senior,Bio Med
Ben  Davis,19,3.42,50,Junior,Criminal Justice
Andy  Jones,16,2.81,42,Victory Lap,Computer Science
Marge  Moore,17,4.28,21,Senior,Culinary
James  Brown,16,3.71,15,Junior,Marketing
Timmy  Moore,16,3.8,21,Sophmore,Computer Science
Ben  Rodrigues,18,4.07,26,Freshman,Criminal Justice
Billy  Johnson,14,1.52,31,Freshman,Construction
Lisa  Rodrigues,18,2.94,33,Freshman,Business
Timmy  Wilson,14,3.92,48,Sophmore,Early College
Ben  Rodrigues,17,2.7,45,Sophmore,Early College
Steven  Williams,15,2.72,18,Sophmore,Engineering
Billy  Williams,18,0.37,0,Senior,Early Child Education
Ben  Rodrigues,14,3.02,14,Freshman,Business
Mark  Miller,16,2.97,46,Freshman,Business
James  Moore,16,1.66,24,Victory Lap,Business
Calvin  Jones,17,3.23,3,Senior,Criminal Justice
John  Johnson,19,0.44,9,Sophmore,Early College
Ben  Johnson,19,1.76,4,Victory Lap,Computer Science
Conner  Rodrigues,14,0.85,53,Junior,Culinary
Andy  Wilson,18,3.63,30,Sophmore,Computer Science
James  Johnson,17,3.2,37,Sophmore,Marketing
Billy  Moore,16,1.56,22,Junior,Bio Med
Lisa  Jones,18,3.49,39,Senior,Business
Lisa  Johnson,19,3.37,46,Senior,Computer Science
Joe  Moore,16,1.37,37,Junior,Bio Med
James  Wilson,18,1.68,42,Junior,Criminal Justice
Marge  Wilson,17,3.31,0,Freshman,Culinary
Lisa  Brown,14,1.69,1,Freshman,Business
Conner  Jones,19,0.86,37,Senior,Construction
Mark  Johnson,17,3.28,57,Freshman,Bio Med
Ben  Davis,19,0.69,29,Freshman,Business
James  Johnson,17,1.3,49,Victory Lap,Early Child Education
Ben  Williams,14,3.24,46,Victory Lap,Marketing
Jimmy  Rodrigues,17,0.42,48,Victory Lap,Business
Ben  Davis,14,0.79,53,Junior,Construction
Ben  Rodrigues,14,3.33,56,Junior,Early Child Education
Marge  Williams,16,0.81,15,Sophmore,Bio Med
Andy  Smith,18,2.68,48,Victory Lap,Criminal Justice
Mark  Rodrigues,14,2.26,18,Junior,Bio Med
James  Miller,14,3.24,14,Freshman,Business
Billy  Williams,19,1.07,8,Senior,Construction
Ben  Williams,16,3.7,32,Freshman,Construction
Conner  Johnson,15,3.04,15,Victory Lap,Early College
Billy  Brown,15,1.07,11,Senior,Construction
Andy  Davis,17,1.5,16,Victory Lap,Early Child Education
Billy  Williams,15,1.97,55,Sophmore,Business
Ben  Johnson,15,3.49,55,Senior,Computer Science
Steven  Rodrigues,16,3.34,17,Freshman,Engineering
Andy  Brown,16,0.32,24,Senior,Bio Med
Jimmy  Davis,17,1.55,17,Senior,Construction
Conner  Rodrigues,17,3.33,7,Sophmore,Marketing
Joe  Davis,17,3.18,45,Victory Lap,Bio Med
Andy  Johnson,14,4.04,24,Freshman,Bio Med
Lisa  Moore,15,1.82,44,Junior,Bio Med
Billy  Williams,19,2.06,19,Freshman,Culinary
Calvin  Davis,15,3.22,46,Junior,Early Child Education
Timmy  Rodrigues,17,3.97,2,Junior,Construction
Ben  Williams,18,1.04,9,Sophmore,Construction
Joe  Davis,14,3.99,59,Senior,Engineering
Calvin  Davis,18,2.5,10,Senior,Bio Med
John  Wilson,18,4.18,48,Junior,Computer Science
Ben  Davis,16,2.71,50,Freshman,Early Child Education
Joe  Rodrigues,16,1.74,22,Senior,Early Child Education
Lisa  Smith,14,2.83,34,Sophmore,Business
Jimmy  Wilson,17,3.26,45,Senior,Criminal Justice
Andy  Rodrigues,14,0.71,31,Freshman,Marketing
James  Rodrigues,14,3.04,41,Junior,Culinary
Jimmy  Smith,17,2.12,44,Freshman,Computer Science
John  Smith,14,1.95,30,Freshman,Marketing
Eli  Rodrigues,19,1.48,25,Victory Lap,Culinary
Eli  Jones,17,0.5,37,Victory Lap,Marketing
Steven  Smith,17,3.03,10,Sophmore,Bio Med
Jimmy  Moore,15,3.0,14,Senior,Early Child Education
Mark  Johnson,17,1.15,55,Freshman,Computer Science
Andy  Wilson,18,3.09,27,Junior,Computer Science
Marge  Johnson,18,1.34,37,Junior,Marketing
Timmy  Johnson,17,4.4,2,Victory Lap,Construction
Billy  Williams,19,1.4,53,Junior,Business
James  Jones,19,4.35,13,Sophmore,Construction
Ben  Rodrigues,15,1.91,12,Freshman,Early Child Education
Ben  Wilson,15,1.01,2,Senior,Early Child Education
Steven  Brown,18,3.02,53,Sophmore,Engineering
Eli  Smith,14,3.89,44,Victory Lap,Construction
Eli  Davis,19,3.31,13,Senior,Early Child Education
Calvin  Smith,17,3.15,31,Victory Lap,Construction
Andy  Moore,17,1.79,35,Freshman,Bio Med
Steven  Miller,16,3.23,21,Senior,Criminal Justice
Jimmy  Wilson,17,2.42,8,Victory Lap,Early College
Timmy  Brown,17,3.75,39,Freshman,Criminal Justice
Conner  Rodrigues,15,2.82,8,Sophmore,Culinary
James  Miller,18,2.13,54,Senior,Culinary
John  Miller,18,2.22,36,Sophmore,Bio Med
Ben  Davis,15,3.76,0,Sophmore,Early College
Mark  Williams,19,2.39,4,Victory Lap,Early Child Education
Ben  Brown,15,2.05,11,Victory Lap,Criminal Justice
Marge  Smith,18,1.47,58,Sophmore,Marketing
Eli  Smith,17,1.29,39,Freshman,Culinary
Mark  Johnson,16,4.43,4,Victory Lap,Computer Science
Marge  Moore,15,0.55,37,Junior,Engineering
Lisa  Williams,14,2.47,55,Junior,Engineering
James  Rodrigues,19,3.47,18,Victory Lap,Computer Science
Marge  Moore,17,4.26,53,Junior,Construction
James  Jones,16,2.5,54,Victory Lap,Early Child Education
John  Johnson,16,0.58,5,Sophmore,Early College
Jimmy  Smith,18,3.09,0,Freshman,Computer Science
Ben  Jones,17,1.8,34,Victory Lap,Early College
Billy  Davis,16,1.3,20,Senior,Business
Lisa  Brown,19,2.52,35,Sophmore,Marketing
Timmy  Jones,18,4.42,20,Junior,Computer Science
James  Davis,16,4.44,28,Senior,Business
James  Moore,18,3.73,48,Junior,Construction
Lisa  Wilson,16,0.61,20,Junior,Construction
Steven  Johnson,18,3.47,47,Freshman,Early College
Billy  Wilson,15,1.45,39,Freshman,Bio Med
Ben  Brown,18,0.31,49,Victory Lap,Culinary
John  Jones,14,0.64,37,Sophmore,Engineering
Ben  Johnson,17,2.17,26,Victory Lap,Bio Med
Jimmy  Wilson,18,2.89,49,Senior,Criminal Justice
Billy  Johnson,17,1.25,1,Freshman,Early College
John  Moore,14,2.61,20,Sophmore,Early College
Eli  Miller,16,4.47,58,Senior,Criminal Justice
Marge  Brown,16,0.5,24,Freshman,Business
Ben  Williams,18,1.39,37,Victory Lap,Early Child Education
Jimmy  Jones,16,3.67,45,Victory Lap,Construction
Steven  Williams,15,4.47,54,Freshman,Computer Science
Eli  Moore,15,1.38,25,Senior,Early College
Conner  Jones,17,3.19,32,Freshman,Business
Steven  Davis,16,1.09,2,Sophmore,Early College
Eli  Jones,14,1.83,22,Senior,Marketing
Marge  Miller,18,2.0,45,Junior,Engineering
Ben  Miller,18,0.87,33,Senior,Business
Joe  Jones,18,0.65,33,Victory Lap,Construction
James  Rodrigues,19,1.02,20,Freshman,Engineering
Jimmy  Johnson,16,1.37,20,Junior,Business
Eli  Moore,18,4.29,57,Sophmore,Bio Med
Timmy  Brown,16,1.42,52,Senior,Engineering
Jimmy  Johnson,15,3.26,55,Freshman,Engineering
Lisa  Johnson,19,2.89,53,Senior,Marketing
Ben  Williams,19,3.28,44,Sophmore,Criminal Justice
Andy  Davis,17,0.38,23,Sophmore,Bio Med
Billy  Williams,15,0.99,30,Freshman,Computer Science
Andy  Rodrigues,14,0.36,60,Senior,Early Child Education
Joe  Moore,18,0.51,29,Freshman,Bio Med
Eli  Williams,16,1.45,22,Sophmore,Early College
Steven  Rodrigues,16,3.68,53,Victory Lap,Computer Science
Calvin  Davis,18,3.09,2,Victory Lap,Bio Med
Conner  Wilson,17,2.84,58,Senior,Early College
Andy  Jones,15,1.8,19,Senior,Business
Conner  Smith,18,2.58,54,Sophmore,Criminal Justice
Jimmy  Brown,19,3.5,46,Victory Lap,Early Child Education
Timmy  Brown,17,4.13,48,Victory Lap,Bio Med
Eli  Wilson,14,2.13,1,Freshman,Early Child Education
Ben  Johnson,14,1.14,60,Senior,Marketing
Conner  Rodrigues,19,3.69,3,Victory Lap,Criminal Justice
James  Williams,15,3.81,9,Freshman,Business
James  Jones,14,4.4,22,Victory Lap,Business
Marge  Johnson,16,0.89,50,Victory Lap,Criminal Justice
Calvin  Williams,14,2.49,54,Senior,Construction
Timmy  Davis,16,2.6,52,Victory Lap,Bio Med
Timmy  Davis,18,1.73,0,Freshman,Early College
Steven  Johnson,16,0.84,24,Senior,Computer Science
Mark  Jones,16,3.18,27,Junior,Culinary
James  Johnson,15,3.48,10,Victory Lap,Engineering
Jimmy  Davis,16,3.1,26,Freshman,Culinary
Ben  Smith,15,1.6,57,Sophmore,Business
Jimmy  Moore,14,2.73,16,Victory Lap,Early Child Education
Conner  Wilson,14,0.62,15,Senior,Engineering
Calvin  Davis,17,4.24,39,Junior,Engineering
Ben  Johnson,16,1.41,2,Freshman,Culinary
Andy  Wilson,19,3.02,20,Freshman,Business
Lisa  Smith,18,2.84,16,Victory Lap,Culinary
Timmy  Davis,14,1.92,7,Freshman,Early Child Education
Andy  Brown,16,0.65,36,Freshman,Engineering
Eli  Rodrigues,16,3.83,37,Sophmore,Criminal Justice
James  Rodrigues,18,1.34,46,Victory Lap,Early College
Conner  Rodrigues,18,4.21,47,Senior,Business
Ben  Johnson,17,2.66,48,Freshman,Early College
Steven  Miller,18,1.72,30,Freshman,Criminal Justice
Eli  Smith,16,0.63,38,Sophmore,Computer Science
Andy  Wilson,15,3.07,16,Senior,Bio Med
Lisa  Wilson,16,2.64,1,Victory Lap,Computer Science
Andy  Brown,16,0.94,17,Senior,Bio Med
Eli  Wilson,15,3.51,7,Junior,Marketing
Lisa  Smith,16,2.77,46,Sophmore,Criminal Justice
Conner  Rodrigues,19,2.9,48,Freshman,Business
Jimmy  Davis,16,3.34,32,Sophmore,Computer Science
John  Davis,15,4.24,3,Senior,Bio Med
Mark  Smith,15,0.65,16,Junior,Engineering
Andy  Smith,17,2.02,45,Victory Lap,Construction
Ben  Jones,16,3.42,7,Freshman,Construction
James  Johnson,16,3.16,35,Freshman,Business
Calvin  Miller,16,0.59,57,Freshman,Criminal Justice
Joe  Miller,19,0.57,35,Junior,Engineering
Lisa  Williams,14,0.48,50,Sophmore,Construction
Jimmy  Miller,15,3.35,49,Freshman,Business
Calvin  Jones,15,2.91,50,Senior,Construction
Timmy  Jones,15,1.77,3,Junior,Construction
Timmy  Moore,18,2.33,14,Sophmore,Early College
Eli  Davis,15,1.82,50,Victory Lap,Culinary
Calvin  Johnson,18,2.76,58,Junior,Early College
Conner  Smith,17,2.28,29,Senior,Business
Marge  Brown,19,1.9,12,Victory Lap,Construction
Timmy  Brown,16,3.64,54,Freshman,Business
Billy  Johnson,15,0.32,47,Senior,Marketing
Timmy  Wilson,19,2.55,19,Freshman,Engineering
Ben  Smith,19,3.79,10,Junior,Engineering
Ben  Johnson,16,2.01,8,Sophmore,Engineering
Marge  Miller,15,3.51,41,Sophmore,Computer Science
Ben  Miller,19,3.49,38,Senior,Bio Med
Billy  Davis,19,3.96,46,Sophmore,Business
Conner  Johnson,17,3.53,3,Victory Lap,Engineering
Joe  Jones,14,4.33,34,Senior,Bio Med
John  Rodrigues,14,4.36,37,Senior,Bio Med
Calvin  Moore,15,1.53,5,Sophmore,Business
Andy  Smith,19,2.44,39,Junior,Bio Med
Calvin  Johnson,18,1.34,20,Junior,Culinary
Joe  Johnson,15,4.4,22,Senior,Construction
Conner  Brown,14,3.92,14,Freshman,Marketing
Marge  Miller,15,0.77,19,Senior,Criminal Justice
James  Moore,15,1.99,39,Senior,Business
Ben  Davis,19,3.22,7,Senior,Computer Science
Joe  Williams,18,3.58,32,Sophmore,Early Child Education
Ben  Jones,17,4.48,55,Freshman,Bio Med
Calvin  Brown,19,0.95,9,Sophmore,Engineering
Andy  Smith,19,1.84,10,Freshman,Bio Med
Steven  Brown,18,1.43,20,Freshman,Construction
Lisa  Moore,18,0.37,57,Sophmore,Engineering
Ben  Moore,17,4.23,29,Sophmore,Culinary
Steven  Johnson,15,4.08,56,Freshman,Computer Science
Eli  Rodrigues,16,1.66,25,Junior,Construction
Steven  Rodrigues,14,4.12,2,Victory Lap,Marketing
Steven  Johnson,16,1.47,13,Freshman,Early Child Education
Conner  Rodrigues,15,3.27,50,Freshman,Early College
Jimmy  Wilson,15,0.42,56,Freshman,Business
John  Williams,14,3.28,60,Sophmore,Engineering
Eli  Williams,16,0.8,15,Senior,Construction
Eli  Rodrigues,18,2.19,49,Freshman,Engineering
Eli  Davis,15,4.16,9,Junior,Marketing
Eli  Brown,19,2.96,47,Senior,Business
Joe  Smith,14,3.84,35,Victory Lap,Computer Science
Andy  Rodrigues,18,3.54,21,Senior,Construction
Ben  Brown,19,1.81,0,Sophmore,Computer Science
Jimmy  Williams,18,2.5,56,Victory Lap,Computer Science
Joe  Williams,19,1.67,39,Sophmore,Early College
Billy  Wilson,15,3.04,50,Sophmore,Computer Science
Andy  Smith,14,2.45,19,Junior,Business
James  Williams,16,2.31,36,Freshman,Engineering
John  Miller,14,1.27,50,Sophmore,Culinary
Jimmy  Wilson,16,4.07,51,Junior,Culinary
Conner  Davis,17,1.89,10,Sophmore,Marketing
Lisa  Miller,17,0.5,10,Freshman,Criminal Justice
Mark  Moore,19,2.56,3,Victory Lap,Culinary
Conner  Johnson,15,2.27,41,Sophmore,Criminal Justice
Mark  Jones,15,3.61,8,Senior,Engineering
Ben  Smith,14,3.16,32,Junior,Criminal Justice
James  Wilson,17,4.46,38,Senior,Criminal Justice
Conner  Davis,14,4.39,3,Sophmore,Construction
Lisa  Davis,19,2.88,5,Senior,Computer Science
Mark  Brown,15,1.87,26,Victory Lap,Business
Joe  Rodrigues,17,1.85,16,Freshman,Engineering
James  Miller,15,2.91,24,Senior,Criminal Justice
Joe  Johnson,17,1.5,3,Victory Lap,Criminal Justice
Mark  Williams,14,2.4,8,Freshman,Marketing
Ben  Miller,18,1.19,56,Sophmore,Criminal Justice
Jimmy  Davis,16,2.52,11,Freshman,Marketing
Conner  Williams,17,2.11,40,Sophmore,Construction
Jimmy  Smith,17,3.91,4,Senior,Early College
Steven  Davis,17,0.93,22,Sophmore,Computer Science
James  Johnson,17,4.14,1,Sophmore,Construction
Andy  Jones,17,1.56,23,Sophmore,Marketing
